filename,entitydictionary
1101162770925.txt,"{'Selah Vikings': 1, 'Valentina Solis': 1, 'John LaFever': 1, 'Cowan': 3, 'Tonhya Wysong': 1, 'Danelle Cowan': 1, 'Kealey Johnston': 1, 'Bulldogs': 1, 'SELAH': 1, 'Grandview Lady Greyhounds': 1, 'Selah Story': 1, 'Mari Cornejo': 1, 'LaFever': 7, 'Selah': 3, 'Chante Bottineau': 1, 'Angie Cabrera': 1, 'Wysong': 1, 'Grandview': 2, 'Lady Vikings': 1, 'Ellensburg': 3, 'Ellensburg Bulldogs': 1, 'Ellie Olmsen': 1}"
1101162769191.txt,"{'University of Minnesota Extension Service': 1, 'Jim Salfer': 1, 'Salfer': 2, 'Colorado State University': 1, 'Pharmacia Animal Health': 1, 'Olson': 3, 'Yakima Valley': 1, 'Minnesota': 1, 'Snipes Mountain': 2, 'Jerry Olson': 1, 'College of Veterinary Medicine': 1, 'South Dakota State University': 1, 'Alderwood': 1, 'University of Minnesota.The': 1, 'University of Minnesota': 1, 'Pfizer AHG.Olson': 1}"
1101162453655.txt,{'Alderwood': 3}
1101242634728.txt,"{'Richard': 1, 'Bush': 4, 'Kerry': 4, 'Dino Rossi': 1, 'Alderwood Republican Club': 3, 'George W. Bush': 1, 'Eastern Washington': 1, 'Democratic Presidential': 1, 'Republican': 2, 'Christine Gregoire': 1, 'Gregoire': 1, 'George Nethercutt': 1, 'Vietnam': 1, 'Nethercutt': 1, 'GOP': 1, 'Hastings': 23, 'John Kerry': 1, 'Senate': 1, 'Washington': 2, 'Murray': 1, 'Rossi': 1, 'Patty Murray': 1, 'Ellie Olmsen': 1, 'George': 1}"
1101163941154.txt,"{'Albert Smith': 1, 'Katharine Graham': 1}"
1101162641766.txt,"{'Alderwood School District': 1, 'DECA': 2, 'Bickleton School District': 1, 'Alderwood': 1, 'Spokane': 2, 'Idaho': 1, 'Secondary Education for Migrant Youth': 1, 'Bickleton': 2, 'Rockwell': 2, 'Centerpoint Language Services of Yakima': 1, 'Educational Management Consultants Inc.': 1, 'Boise': 1, 'Peter Weron': 1, 'Erin Ferguson': 1, 'SEMY': 1, 'Hughes': 1, 'Tara Ebey': 1, 'Selah': 1, 'Harrison Middle School': 1, 'Effective Communities Regional Forum': 1, 'Mercer Island': 1, 'Ebey': 2, 'Grandview': 1, 'Alderwood School Board Briefs Date Published': 1, 'Alderwood School Board': 9, 'Scott': 2, 'John Hughes': 1, 'Susan S. Scott': 1, 'Alderwood High School': 1, 'Mac Chambers of Alderwood': 1}"
1101162488420.txt,"{'Spady': 1, 'Washington Charter School Resource Center': 1, 'it.Jim Spady': 1, 'Referendum 55': 1, 'Yakima County': 9, 'Washington': 9, 'Referendum Measure': 1, 'United States': 1, 'Ellie Olmsen': 1, 'Washington State Voters': 1}"
1101162624171.txt,"{'Joyce Carter': 1, 'Bernice Nederhood': 1, 'Scissor City': 1, 'Alderwood Community Center': 1, 'Alderwood High School': 1, 'Washington': 1, 'Schmick': 2, 'Seattle': 1, 'Neva': 1, 'WASL': 3, 'Alderwood': 3, 'Pearl Hughes Guild of Children*s Hospital and Medical Center': 1, 'Alderwood Food Pavilion': 1, 'Pearl Hughes Guild': 1, 'Julie Schmick': 1}"
1101162769956.txt,"{'Mel Sacher': 1, 'Arizona': 1, 'Sam': 1, 'Utah': 1, 'Ramirez': 6, 'Lisa Ramirez': 1, 'Harrison': 1, 'Lisa': 1, 'Alderwood Mini Mart': 3}"
1101162707205.txt,"{'Grandview': 3, 'Tonhya Wysong': 1, 'Jessica Gonzalez': 1, 'Angie Cabrera': 1, 'Danelle Cowan': 1, 'Ellie Olmsen': 1, 'LaFever': 7, 'Huskies': 1, 'Kealey Johnston': 1, 'John LaFever': 1, 'Valentina Solis': 1, 'Cornejo': 2, 'Mari Cornejo': 1}"
1101242657853.txt,"{'Superior Court': 2, 'Chris Tait': 1, 'Alderwood County Superior Court': 2, 'Alderwood Republican Club': 1, 'Yakima': 3, 'Alderwood County': 2, 'Richland': 1, 'Pullman': 1, 'Alderwood County Superior Court Judge': 1, 'Washington': 1, 'Blaine Gibson': 1, 'Heather Van Nuys': 1, 'Republican Club': 3, 'Ellie Olmsen': 1, 'Scott Bruns': 1, 'Bruns': 7, 'Van Nuys': 1, 'Gibson': 10, 'Tait': 7, 'Alderwood County Bar Association': 2}"
1101242543258.txt,"{'John Kerry': 1, 'George Bush': 1, 'Kerry': 1, 'Black Congressional Caucus': 1, 'Bush': 1, 'Ellie Olmsen': 1, 'National Public Radio': 1, 'NPR': 2}"
1101162622968.txt,"{'John Kerry': 1, 'Kerry': 3, 'D.C': 1, 'Congress': 3, 'Senate': 2, 'U.S.': 2, 'Washington': 1, 'de Posada': 1, 'Bush': 1, 'Florida Times-Union': 1, 'America': 1, 'The Latino Coalition': 1, 'Fiscal Associates': 1}"
1101163932216.txt,"{'Jose Hernandez': 1, 'James Grimes': 1, 'Jose Ramierez': 1, 'Ramierez': 1, 'Ellie Olmsen': 1, 'Alderwood': 1, 'George Prado': 1, 'Alderwood Police': 1, 'Grimes': 2}"
1101162691111.txt,"{'Wine Country Estates GRANGER': 1, 'Yakima County': 2, 'Yakima Valley Highway': 1, 'Wine Country Estates': 1, 'Granger': 2}"
1101163520244.txt,"{'Tom Gaulke': 1, 'Barry': 2, 'Jose J. Mora': 1, 'Alderwood Community Hospital': 2, 'Rose Hall': 1, 'Alderwood Chamber of Commerce': 1, 'Marietta': 1, 'John W. Loffer': 1, 'Alderwood': 5, 'Mora': 1, 'L & M Screenprinting': 1, 'Lower Valley Hospice': 1, 'Gay Roskamp': 1, 'Luigi Rosal': 1, 'Yakima Valley Community': 1, 'Cruz': 1, 'Wells': 14, 'Rosal': 1, 'Stacey Gorski': 1, 'Alderwood Christian Reformed Church': 1, 'America': 1, 'Van Bell': 1, 'Loffer': 1, 'Gorksi': 1, 'Hillcrest Manor': 1, 'Family Center': 1, 'Navarro': 1, 'Pioneer Elementary School': 1, 'Larry Schmid': 1, 'Greg Wells': 1, 'Alderwood Pioneer Elementary School Principal': 1, 'Alderwood High School': 1, 'Columbia Regional Science Fair': 1, 'Audrey': 1, 'American Red Cross': 1, 'Stan Davis': 1, 'Mabel Kluth': 1, 'NASCAR': 1, 'Yakima Valley Highway': 1, 'Cliff Van Belle': 1}"
1101163498744.txt,"{'Mercer Island': 1, 'Terry Bergeson': 1, 'Lower Valley': 2, 'Melissa Browning': 1, 'Ruben Carrera': 1, 'Bergeson': 1, 'Washington': 2, 'Alderwood School': 1, 'WASL': 4, 'Alderwood': 1, 'Mabton Superintendent of Public Shools Kevin Chase': 1, 'Bellevue': 1, 'Chase': 5, 'Carrera': 1}"
1101162881272.txt,"{'Alderwood School District': 1, 'Dennis Birr': 1, 'Birr': 1, 'Family Life and Sex Education Ad Hoc Committee': 1, 'Gary Vegar': 1, 'Kilian': 1, 'WASL': 2, 'David Taylor': 1, 'Dave Plesha': 1, 'Joanne Kilian': 1, 'Washington State Patrol': 1, 'Janie Hernandez': 1, 'SEA': 1, 'Ruben Carrera': 1, 'Harrison Middle School': 1, 'Aaron Bones': 2, 'Public Instruction': 1, 'Alderwood Education Association': 1, 'Alderwood School District Transportation': 1, 'Taylor': 5, 'Bill Wells': 1, 'Alderwood High School': 1, 'Alderwood School Board': 6, 'Washington': 1, 'Plesha': 2}"
1101162606483.txt,"{'Mel Sacher': 2, 'Bruce Chandler': 1, 'Yakima County': 1, 'Senate': 1, 'House': 1, 'Washington': 2, 'Alderwood School District': 1, 'Lower Valley School': 1, 'House of Representatives': 1, 'Newhouse': 1, 'Chandler': 3, 'WASL': 4, 'Honeyford': 4, 'Ian Grabenhorst': 1, 'Jim Honeyford': 1, 'Grabenhorst': 2, 'Dan Newhouse': 1, 'Ron Jetter': 1}"
1101242614806.txt,"{'Grandview': 4, 'Chante Bottineau': 1, 'Kealey Johnston': 1, 'Tonhya Wysong': 1, 'Monroe': 1, 'Valentina Solis': 1, 'Danelle Cowan': 1, 'Ellie Olmsen': 1, 'LaFever': 11, 'Grandview Lady Greyhounds': 1, 'BENTON CITY': 1, 'John LaFever': 1, 'Mari Cornejo': 1, 'Cornejo': 1, 'Bottineau': 1, 'Solis': 2}"
1101162880756.txt,"{'Alderwood Parks and Recreation Department': 1, 'Yakima County WSU Extension': 1, 'Jaime': 1, 'Mary Herrera': 1, 'Barbara Mortensen': 1, 'Dirk Desserault': 1, 'WSU': 1, 'Andrea Martinez': 1, 'Rene': 1, 'Oregon': 1, 'Zillah Vote': 1, 'Laurene Contreras': 1, 'Rick': 1, 'Alderwood': 4, 'Linda': 1, 'Shelby Hall': 1, 'John LaFever': 1, 'Toppenish': 2, 'Aztlan Sportswear': 1, 'Carol Stone': 2, 'Christy Rodriguez': 1, 'Karin Argo': 1, 'Joci Nelson': 1, 'Gretchen Chronis': 1, 'Elizabeth Ray': 1, 'Andre': 1, 'Bernice Seward': 1, 'Carpenter': 1, 'Genoveva Morales-Ledesma': 1, 'Joe Veloz': 1, 'Dave': 2, 'SunnyView': 1, 'Joe': 1, 'Tim Grow': 1, 'Alderwood Softball': 1, 'Eileen Mathews': 1, 'Jack Dalton': 1, 'Carol': 3, 'University of Washington': 1, 'Tim Bennett': 1, 'Yakima Valley': 1, 'West Valley': 2, 'Gayla Boast': 1, 'Alderwood Fairs': 1, 'Sil Cervantes': 1, 'Safeway': 1, 'Grandview High School': 1, 'Grandview': 4, 'Dottie': 1, 'Yakima Valley Fair & Rodeo': 1, 'Yolanda Montelongo': 1, 'Jessica': 1, 'Lupe Martinez': 1, 'Martin Guillen': 1, 'Kenny': 1, 'Alderwood Daily News': 1, 'Tracy King': 1, 'Yakima County': 4, 'Mike Closner': 1, 'Don Stiles': 2, 'Alderwood High School': 1, 'Mid-Valley Chrysler': 1, 'Bob Sarmiento': 1, 'El Valle': 1, 'Danika Martinez': 1, 'Karen': 1, 'U.S. Senate': 1, 'Bobby III Sarmiento': 1, 'Bobby Jr.': 1, 'SunnyView Park': 1, 'Kevin Bones': 1, 'Vicki McLean': 1, 'Multnomah County': 1, 'Alderwood Casino': 1, 'FFA': 1, 'Arcella Hall': 1}"
1101163324807.txt,"{'Ore.': 2, 'Pat': 6, 'Santa Rosa': 1, 'Richard': 1, 'Washington': 1, 'Ackerman': 1, 'Mother': 1, 'UMW': 1, 'Jefferson': 1, 'Melissa': 1, 'Alderwood': 4, 'Ariz.': 1, 'Mary June': 1, 'Effie': 1, 'Chris Thompson': 1, 'Cleo Hutchings': 1, 'Calif.': 2, 'Forest Hills': 1, 'Wapato': 3, 'Yakima': 5, 'Grandma': 1, 'Craig Galbraith': 1, 'Mesa': 1, 'PATTY CLARICE MORROW Patty Clarice Morrow': 1, 'Marty': 1, 'Jim': 1, 'Lawson Murphy': 2, 'Morrows': 1, 'Alderwood United Methodist Church or Memorial Home Care Services': 1, 'Mo': 1, 'MURPHY': 1, 'Yakima Valley': 1, 'Sean Thompson': 1, 'Alderwood United Methodist Church': 2, 'Barbara Galbraith': 1, 'N.Y.': 1, 'Paul O. Morrow': 1, 'Prosser': 3, 'Paul': 3, 'Janet Thompson': 1, 'Mabton': 1, 'Clara Groenig': 1, 'Grandview': 3, 'Alderwood Tent & Awning': 1, 'Yakima High School': 1, 'Arthur VanWye': 1, 'Alderwood High School': 1, 'MURPHY Ruby Belle Murphy': 1, 'Bloomfield': 1, 'Windsor': 1, 'United Methodist Women': 1, 'Patty C. Hutchings': 1, 'Northwest Crescent': 1, 'Hallie Hutchings': 1, 'Wells Funeral Home': 1, 'Portland': 2, 'Yakima Valley Highway': 1}"
1101162686673.txt,"{'Lower Alderwood Valley': 1, 'Alderwood': 10, 'Pro-tem George Greenway': 1, 'Bruce Rinz': 1, 'Tom Seeger': 1, 'John Torch': 1, 'Raul Martinez': 1, 'Ed Werkhoven': 1, 'DK Bain Real Estate Inc.': 1, 'Rockford': 4, 'Tom Rockford': 1, 'Rex Luthor': 1, 'Werkhoven': 1, 'Zillah': 1, 'Nelson': 2, 'Timmermans': 3, 'Jim Sarducci': 1, 'Grandview': 1, 'Outlook Road': 1, 'Martinez': 2, 'Harrison Hill': 1, 'Jennie Angel': 1, 'Monson': 9, 'Yakima Valley Highway': 1, 'Hank Timmermans': 1}"
1201243446615.txt,"{'McIntosh': 2, 'Granny Smith': 8, 'Prado Rodriquez Kazuhiri Varley Smith Edwards Variety Red Delicious': 1, 'Fuji': 5, 'Rome': 8, 'Prado Rodriquez Kazuhiri Varley Smith Edwards Red Delicious': 7}"
1101162469951.txt,"{'Alderwood School District': 1, 'Yakima Valley Regional Library System': 1, 'John Panni': 2, 'Angel': 1, 'Alderwood School Board': 1, 'George Greenway': 1, 'Aaron Bones': 1, 'Yakima Valley Regional Library': 1, 'Alderwood Library Board': 1, 'Alderwood': 2, 'Jennie Angel': 1, 'Alderwood Public Library': 1, 'Alderwood City Council': 2}"
1101242963292.txt,"{'Mary Jane Swynenburg': 1, 'Ruth Main': 1, 'Lynnwood': 1, 'Alderwood': 3, 'Jenycce': 1, 'Jim': 1, 'Tina Newhouse': 1, 'ELLEN NEWHOUSE DANLEY Ellen Newhouse Danley': 1, 'Russia': 1, 'Ephrata': 1, 'Ellen': 4, 'Alfred': 1, 'Herrett Trucking Company': 1, 'John': 1, 'Idaho': 2, 'Wenatchee': 1, 'Kathy': 1, 'Wayne Newhouse': 1, 'Calif.': 4, 'Homer Waller': 1, 'Herrett Trucking': 1, 'Melvin Buddy Waller': 1, 'Yakima': 4, 'Wenatchee High School': 1, 'Albert': 1, 'Irving': 1, 'Lee Andrea': 1, 'Robin Harris': 1, 'Seattle': 1, 'Berry Bechtold': 1, 'Army Corps': 1, 'Thad': 1, 'Newland Carmon Danley': 1, 'Melvin Waller': 1, 'J. EDWIN WALLER J. Edwin Ed Waller': 1, 'Faith Bible Church of Willows': 1, 'Delevan': 1, 'Wenatchee Daily World': 1, 'John E. Newhouse': 1, 'University of Washington': 1, 'Paradis': 1, 'Selah': 1, 'St. Elizabeth School of Nursing': 1, 'Alan Danley': 1, 'Little Rock': 1, 'Bill': 1, 'Joel Danley': 1, 'Missoula': 1, 'David': 1, 'Carmon Danley': 1, 'Arlene': 1, 'Mont': 1, 'Susan': 1, 'Delta Kappa Gamma': 1, 'Waller': 2, 'CSU': 1, 'Jean': 2, 'First Lutheran Church of Willows LWML': 1, 'Chico': 1, 'Willows': 2, 'Ida': 1, 'Glen County School': 1, 'Mabton': 1, 'Bellingham': 1, 'Stan ) Griffin': 1, 'Olympia': 1, 'Glenda ) Waller': 1, 'Lou ) Morales': 1, 'Homer': 1, 'Ed': 3, 'Alderwood High School': 1, 'Jan Williams': 1, 'Ida Waller': 1, 'Loree Stephen': 1, 'Peter': 1, 'Wyles': 1, 'Tennessee': 1, 'Juneton': 1, 'Greenleaf': 1, 'Camano Island': 1, 'Zirbel Trucking Company': 1, 'Faith Bible Church': 1, 'Julie ) Waller': 1, 'Melvin': 3}"
1101163307182.txt,"{'Falcons': 2, 'Cheney': 10, 'Alderwood': 4, 'Joel Jimenez.The Grizzlies': 1, 'Greater Spokane League': 1, 'Hernandez': 1, 'Blackhawk Devin Merrill': 1, 'Kyle Van de Graaf': 1, 'Pineda': 13, 'Junior Martinez': 1, 'Johnny Hernandez.The Grizzlies': 1, 'Van de Graaf': 1, 'Josh Hooley': 1, 'Mid-Valley League': 2, 'Pineda.Pineda': 1, 'Juan Pineda': 1, 'Blackhawks': 3, 'Luis Galvan': 1, 'Alderwood High School': 1, 'John Panni': 1, 'Grizzlies': 8, 'West Valley-Yakima': 1, 'Silvano Ramos': 1}"
1101243272357.txt,"{'Abeyta-Nelson': 1, 'Lower Alderwood Valley Rural Enterprise Community': 1, 'Alderwood County Bar Association': 1, 'Alderwood County District Court Judge': 1, 'S. Seventh St. County': 1, 'W. Yakima Ave.': 1, 'Yakima': 1, 'Board of County Commissioners': 1, 'Washington': 1, 'Rod Nelson': 1, 'District Court': 1, 'Alderwood': 2, 'Alderwood County': 4, 'WA': 1}"
1101164682719.txt,"{'Boynton Laboratories': 1, 'Kaz Kazuhiri': 1, 'E. Coli': 1, 'Alderwood Cinco De Mayo': 1, 'Alderwood': 2, 'Children*s Hospital and Regional Medical Center': 1, 'Prado': 1, 'FFE': 1, 'Seattle': 1, 'Alderwood General Hospital': 1, 'George Prado': 1}"
1101163853185.txt,"{'City Council': 1, 'Humane Society of Central Washington': 1, 'Humane Society': 9, 'Council.The Humane Society': 1, 'Yakima': 1, 'Council': 1, 'Alan Landvoy': 1, 'Alderwood': 6, 'Humane Society of Central Washington Executive': 1, 'Alderwood City Council': 1}"
1101162452451.txt,"{'Jose Ignacio Garica': 1, 'ESTHER M. BOWEN Esther Martha Bowen': 1, 'Noel': 1, 'GERONIMO H. PINA Geronimo H. Pia Sr.': 1, 'Concepcion Pia': 1, 'Prosser Astros': 1, 'Juan': 1, 'Violeta Pia': 1, 'Juan Jr.': 1, 'Luis Martinez': 1, 'William Warmington': 1, 'Flynn Warmington': 1, 'Louisville': 1, 'Weslaco': 3, 'Claudio Pia': 1, 'Phyllis Warmington': 1, 'Alderwood': 4, 'Celia': 2, 'Dominga Garza': 1, 'Kirkland': 1, 'Joan Warmington': 1, 'Maurice Bowen': 2, 'Lucio': 1, 'Humberto': 1, 'Calif.': 1, 'Jose Ignacio Martinez': 2, 'Ky.': 1, 'Raquel Martinez': 1, 'Bowen': 1, 'Jorge Martinez': 1, 'Patricia Martinez': 1, 'Juana Moreno': 1, 'Mabton Cemetery': 1, 'Concepcion Mendez': 1, 'Texas': 2, 'Los Angeles': 1, 'Josue': 1, 'Elissa Pia': 1, 'Blessed Sacrament Catholic Church': 1, 'Joel Pia': 1, 'Felipa Pia': 1, 'Seattle Mariners': 1, 'Veronica Torres': 1, 'Ciria Tijerina': 1, 'Manuel Pia Jr.': 1, 'Geronimo': 1, 'Juanita Pia': 1, 'Sylvia Pia': 1, 'Evergreen Washelli': 1, 'Jose Lujan': 1, 'Miguel': 1, 'Samuel': 1, 'Martinez Jesus Martinez': 1, 'B Hops Inc.': 1, 'Manuel': 1, 'Prosser': 2, 'Margarita Barron': 1, 'Dallas Cowboys': 1, 'Mabton High School': 1, 'San Juanita Pia': 1, 'Mabton': 5, 'Grandview': 5, 'Joella Pia': 1, 'Mexico': 1, 'Sherry Pia': 1, 'Wells Funeral Home': 2, 'Felicia Pia': 1, 'John H. Schutz': 2, 'Yakima Regional Hospital': 1, 'Jose Luis Martinez': 1, 'American Red Cross': 1, 'Livorio Pia': 1, 'Geronimo Pia Jr.': 1, 'Oscar': 1, 'Gregorio Pia': 1, 'Yakima': 1, 'Seattle': 3, 'Somerville': 1, 'Maine': 1, 'Lujan': 1}"
1101163941144.txt,"{'Russell Baker': 1, 'Albert Smith': 1}"
1101162768659.txt,"{'Alderwood School District': 1, 'Washington State Health Youth': 1, 'Debbie Holwegner': 1, 'Washington': 1, 'Pacific Power': 1, 'Aaron Bones': 1, 'Gary Vegar': 1, 'Alderwood': 3, 'Northwest Community Action Center and Education Service': 1, 'Garza': 1, 'Ruben Carrera': 1, 'Hughes': 1, 'Denny Blaine': 1, 'Department of Education.Alderwood Executive Director of School': 1, 'Martin': 4, 'Northwest Community Action Center': 1, 'Schut': 1, 'Alderwood School Board': 1, 'Pauline Schut': 1, 'E. Custer Ave.': 1, 'Ellie Olmsen': 1, 'John Hughes': 1, 'Bones': 2}"
1101243446514.txt,"{'Western Washington University': 1, 'JUAN CARLOS ROGEL Juan Carlos Rogel': 1, 'Meridian School': 1, 'Socorro Labra Rogel': 1, 'Richard': 1, 'Crystal City': 2, 'Maria Rodriguez': 1, 'Blanca': 1, 'Vale Elementary School': 1, 'Jim': 2, 'Alderwood Community Hospital': 1, 'Aurelio': 1, 'Jean Corliss': 2, 'Alderwood': 10, 'Kevin Corliss': 1, 'POLLY KAYE': 1, 'Feliz Rodriguez': 1, 'Magna Cum Laude': 1, 'Maribel Rodriguez': 1, 'Kirkland': 1, 'Maria D. DeLeon': 1, 'Gregorio Rodriguez Jr.': 1, 'Maya': 1, 'Van Buren': 1, 'Mary Cuello': 1, 'St. Joseph Catholic Church': 2, 'Texas': 2, 'Berkeley': 1, 'Josie Moncado': 1, 'Robert': 1, 'Gregorio': 4, 'Polly': 4, 'Rosemary Diaz': 1, 'Elva Cornejo': 1, 'Cantalicio': 1, 'Blanca Cortinas': 1, 'Grandview High School': 1, 'University of California Berkeley': 1, 'Prosser': 2, 'Felipe Rodriguez': 1, 'Valley Hills Funeral Home': 1, 'Woodinville': 2, 'United Methodist': 1, 'Lake Washington United Methodist Church': 1, 'Mabton': 1, 'Polly Kaye Head-Corliss': 1, 'Grandview': 5, 'Valley Hills': 1, 'Idaho': 1, 'Mexico': 3, 'Rodriguez': 1, 'Jim Head-Corliss': 2, 'Kellen': 1, 'Maria Delores Rodriguez': 1, 'GREGORIO RODRIGUEZ Gregorio Rodriguez': 1, 'Rosario Ayala': 1, 'Seattle': 1, 'Kennewick': 1, 'Maria Del Rosario Chavez': 1}"
1101163941130.txt,"{'Peter Ustinov': 1, 'Albert Smith': 1}"
1101163461838.txt,"{'Alderwood School District': 1, 'Alderwood School Board': 1, 'Aaron Bones': 1, 'Fred Kilian': 1, 'Alderwood': 1, 'Denchel': 3, 'Dave Plesha': 1, 'MSDR': 3, 'Yakima': 2, 'Campos': 1, 'School Board': 1, 'Lynnwood': 1, 'Toyota': 1, 'Harris Ford Inc.': 1, 'Public Instruction': 1, 'Alderwood School District Executive Director of Business': 1, 'Harris Ford Inc': 1, 'Tom Denchel Ford': 3, 'Lee Campos': 1, 'John Panni': 1, 'Kilian': 1, 'Bones': 1, 'Plesha': 2}"
1101163595600.txt,"{'Brazil': 1, 'Boynton Laboratories': 1, 'Kreutzfeldt-Jakob': 1, 'A. VonRyker': 1, 'Boynton Lab': 1, 'John Panni': 1, 'Washington': 1, 'Philip Boynton': 1, 'Rex Luthor': 1, 'Boynton': 2, 'Alderwood': 1, 'D. Sanderson': 1, 'Laurel Sulfate': 1}"
1101163852029.txt,"{'Alderwood School District': 4, 'Marilyn Vessey': 1, 'Washington': 1, 'Barbara Quigley': 1, 'Jerry': 1, 'Calvary Lutheran Church': 1, 'Phyllis Morris': 1, 'Gene McIntire': 1, 'Heidi Roedel': 1, 'Max': 1, 'Cattleman*s Association': 1, 'Clear Channel Broadcasting': 1, 'Alice Benedetti': 1, 'Kallenberger': 1, 'Van de Graaf': 1, 'Valley Meats': 1, 'Chris Reihs': 1, 'Alderwood Beef': 1, 'Myrtis Lang': 1, 'Coca Cola Co.': 1, 'Karon Kilian': 1, 'Sharon Slaight': 1, 'David Conradt': 1, 'Mabton': 2, 'Maxine Means': 1, 'Alderwood Daily News': 1, 'Lommers': 1, 'Ella Mae Lochner': 1, 'United Methodist Church': 2, 'Ray': 1}"
1101163144775.txt,"{'Bruce Rick': 1, 'Alderwood': 3, 'George Greenway': 1, 'Rex Luthor': 1, 'Ann Whitney': 1, 'Alderwood City': 1, 'Ruth Mottley': 1, 'Tom Seeger': 1}"
1101242786744.txt,"{'Ermenejildo Rodriguez': 1, 'Alderwood Daily News': 1, 'Panni': 5, 'Bruce Epps Theresa Hancock': 1, 'John Panni': 1, 'Rex Luthor': 1, 'Raul Martinez': 1, 'Cruz': 1, 'Alex de la Cruz': 1, 'Wade Drysdale': 1, 'Ellie Olmsen': 1, 'Alderwood': 2, 'Carol Stone': 1, 'Luthor': 2, 'Alderwood City Council': 5}"
1101242384726.txt,"{'National Cattlemen*s Beef Association': 1, 'Eric Schlosser': 1, 'Schlosser': 1, 'USDA': 1, 'Vanity Fair': 1, 'Mexico': 1, 'Republican Party': 1, 'Washington': 2, 'McDonald*s': 1, 'National Restaurant Association': 1, 'America': 6, 'Suzie Loffer': 2}"
1101163477635.txt,"{'Ore.': 1, 'Jesselle Venecia': 1, 'Maria Del Jesus': 1, 'Eliodoro': 1, 'Barbara Johnson': 1, 'Alderwood': 14, 'Alderwood High School': 1, 'Anacortes': 1, 'Jay Kelly': 1, 'Kellerton': 1, 'Mabton Cemetery': 1, 'Santa Maria': 2, 'Jill': 1, 'Mario Chavez Jr': 1, 'Hillcrest Manor': 1, 'JEANNETTE HUETSON Jeannette': 1, 'Rayetta Browne': 1, 'MARIO G MARIO G. CHAVEZ Mario G. Chavez': 1, 'Mariaisabel Chavez': 1, 'Adair': 1, 'Huetson': 1, 'Edith Marie Kelly': 1, 'Roberto': 1, 'Denise Marley': 1, 'Cheryl Newhouse': 1, 'Washington': 1, 'Denise': 1, 'Edith Gimlin': 1, 'Ellensburg Beauty School': 1, 'Chelan': 1, 'Ramiro': 1, 'Anita Maas': 1, 'Jason Maas': 1, 'Paul Nieswonger': 1, 'Arvada': 1, 'Adam J. Venecia': 1, 'Michael Anthony Chavez': 1, 'Danica': 1, 'Maria Elena': 1, 'Doyle Kelley': 1, 'Arizona': 2, 'Iowa': 3, 'Yakima': 1, 'Samuel': 1, 'Earl': 2, 'Spokane': 2, 'Harold Raymond Kelly Jr.': 1, 'HAROLD R. KELLY Harold R. Kelly': 1, 'Chavez': 1, 'Janelle Venecia': 1, 'Mabton': 5, 'Grandview': 2, 'Wells Funeral Home': 3, 'Wendell Phillips School': 1, 'Michael Huetson': 1, 'Jesus': 1, 'Debra Cloud': 1, 'Lidia': 1, 'South Emerald Road': 1, 'Everett Ray': 1, 'Tom': 1, 'Martha': 1, 'Harold Leighton Johnson': 1, 'Harold': 4, 'Calif.': 1, 'Angie Alaniz': 1, 'Kiefer Huetson': 1, 'Leola Milburn': 1, 'Adam Chavez': 1, 'Stan': 1, 'Pamela Miller': 1, 'Margarita': 1, 'Copeland Lumber': 1, 'Earl Huetson': 1, 'Dorothy Mae Bunting': 1, 'Zillah': 1, 'Donna': 1, 'Prosser': 8, 'Jean': 9, 'Marian Huetson': 1, 'Ramiro Chavez': 1, 'Kevin Maas': 1, 'Virginia N. Verhulp': 1, 'Wayne Kelley': 1, 'Larry Huetson': 1, 'Leon': 1, 'Enrique': 1, 'Gladys Irena': 1, 'Benton Rural Electric': 1, 'North Hollywood': 1, 'Prosser Eagles': 1, 'Gutierrez': 1, 'Springfield': 1, 'Israel': 1, 'Dean Maas': 1, 'St. Regis Paper Co': 1, 'Mario': 4, 'Robert Kelley': 1, 'Colo.': 1, 'Decatur': 1, 'Maria': 2, 'Marysville': 1, 'Yakima Valley': 1, 'Francisco': 1, 'Hattie': 1, 'Kelly': 3, 'Octavio': 1, 'Harold L. Johnson': 1, 'Greg Maas': 2, 'Mexico': 4, 'Maria Gutierrez Barajas': 1, 'International Myeloma Foundation': 1, 'Glenwood': 1, 'Green Valley Womens Club': 1, 'U.S. Navy': 1}"
1101243183934.txt,"{'Saras': 1, 'Yakima Regional Library System': 1, 'Pat Kezele': 1, 'Kezele': 1, 'Weyhe': 5, 'Alderwood Interim City': 1, 'Monica Weyhe': 1, 'Mike Rinz': 1, 'Jamie Smart': 1, 'John Saras': 1, 'Alderwood': 11, 'Alderwood Public Library': 1}"
1101242614337.txt,"{'Lower Valley': 1, 'Alderwood Inc.': 3, 'Marshall Doak': 2, 'Alderwood': 5, 'Doak': 10, 'DeLeesa Sarducci': 1, 'Alderwood Economic Development Association': 2}"
